2023-12-10 12:09:32, INFO: Current git head hash code: %s
2023-12-10 12:09:32, INFO: Using device: cuda:0
2023-12-10 12:09:32, INFO: Policy: SARL w/ global state
2023-12-10 12:09:36, INFO: human number: 5
2023-12-10 12:09:36, INFO: Not randomize human's radius and preferred speed
2023-12-10 12:09:36, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2023-12-10 12:09:36, INFO: Square width: 10.0, circle width: 4.0
2023-12-10 12:09:36, INFO: Current learning rate: 0.010000
2023-12-10 12:46:00, INFO: TRAIN in episode 19 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1454
2023-12-10 12:46:14, INFO: TRAIN in episode 20 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1369
2023-12-10 12:46:38, INFO: TRAIN in episode 21 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2023-12-10 12:46:59, INFO: TRAIN in episode 22 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1902
2023-12-10 12:47:21, INFO: TRAIN in episode 23 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2023-12-10 12:47:37, INFO: TRAIN in episode 24 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1623
2023-12-10 12:48:00, INFO: TRAIN in episode 25 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.2087
2023-12-10 12:48:25, INFO: TRAIN in episode 26 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2023-12-10 12:48:47, INFO: TRAIN in episode 27 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2023-12-10 12:49:16, INFO: TRAIN in episode 28 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2023-12-10 12:49:40, INFO: TRAIN in episode 29 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 12:50:04, INFO: TRAIN in episode 30 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1216
2023-12-10 12:50:21, INFO: TRAIN in episode 31 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1134
2023-12-10 12:50:49, INFO: TRAIN in episode 32 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 12:51:17, INFO: TRAIN in episode 33 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 12:51:39, INFO: TRAIN in episode 34 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 12:52:05, INFO: TRAIN in episode 35 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1261
2023-12-10 12:52:32, INFO: TRAIN in episode 36 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.0993
2023-12-10 12:52:57, INFO: TRAIN in episode 37 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.0511
2023-12-10 12:53:26, INFO: TRAIN in episode 38 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 12:53:43, INFO: TRAIN in episode 39 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1516
2023-12-10 12:54:08, INFO: TRAIN in episode 40 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 12:54:34, INFO: TRAIN in episode 41 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2023-12-10 12:55:01, INFO: TRAIN in episode 42 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1264
2023-12-10 12:55:29, INFO: TRAIN in episode 43 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2023-12-10 12:55:48, INFO: TRAIN in episode 44 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1294
2023-12-10 12:56:13, INFO: TRAIN in episode 45 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2023-12-10 12:56:35, INFO: TRAIN in episode 46 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1395
2023-12-10 12:56:58, INFO: TRAIN in episode 47 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.0819
2023-12-10 12:57:21, INFO: TRAIN in episode 48 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2023-12-10 12:57:42, INFO: TRAIN in episode 49 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1642
2023-12-10 12:58:06, INFO: TRAIN in episode 50 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1423
2023-12-10 12:58:33, INFO: TRAIN in episode 51 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 12:58:58, INFO: TRAIN in episode 52 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 12:59:23, INFO: TRAIN in episode 53 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 12:59:44, INFO: TRAIN in episode 54 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2023-12-10 13:00:07, INFO: TRAIN in episode 55 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2023-12-10 13:00:29, INFO: TRAIN in episode 56 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:00:53, INFO: TRAIN in episode 57 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2023-12-10 13:01:15, INFO: TRAIN in episode 58 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2023-12-10 13:01:31, INFO: TRAIN in episode 59 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1286
2023-12-10 13:01:54, INFO: TRAIN in episode 60 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2023-12-10 13:02:09, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1283
2023-12-10 13:02:30, INFO: TRAIN in episode 62 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1163
2023-12-10 13:02:53, INFO: TRAIN in episode 63 has success rate: 1.00, collision rate: 0.00, nav time: 22.50, total reward: 0.0959
2023-12-10 13:03:18, INFO: TRAIN in episode 64 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2023-12-10 13:03:44, INFO: TRAIN in episode 65 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2023-12-10 13:04:01, INFO: TRAIN in episode 66 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1328
2023-12-10 13:04:24, INFO: TRAIN in episode 67 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1255
2023-12-10 13:04:50, INFO: TRAIN in episode 68 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:05:11, INFO: TRAIN in episode 69 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2023-12-10 13:05:40, INFO: TRAIN in episode 70 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1011
2023-12-10 13:06:11, INFO: TRAIN in episode 71 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:06:37, INFO: TRAIN in episode 72 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1127
2023-12-10 13:06:56, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1385
2023-12-10 13:07:24, INFO: TRAIN in episode 74 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 13:07:51, INFO: TRAIN in episode 75 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 13:08:16, INFO: TRAIN in episode 76 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1902
2023-12-10 13:08:35, INFO: TRAIN in episode 77 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1469
2023-12-10 13:09:03, INFO: TRAIN in episode 78 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.0909
2023-12-10 13:09:32, INFO: TRAIN in episode 79 has success rate: 1.00, collision rate: 0.00, nav time: 22.25, total reward: 0.0985
2023-12-10 13:09:56, INFO: TRAIN in episode 80 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1389
2023-12-10 13:10:16, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1420
2023-12-10 13:10:45, INFO: TRAIN in episode 82 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.0974
2023-12-10 13:11:09, INFO: TRAIN in episode 83 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:11:32, INFO: TRAIN in episode 84 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1011
2023-12-10 13:11:55, INFO: TRAIN in episode 85 has success rate: 1.00, collision rate: 0.00, nav time: 22.50, total reward: 0.0791
2023-12-10 13:12:14, INFO: TRAIN in episode 86 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2023-12-10 13:12:37, INFO: TRAIN in episode 87 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.0735
2023-12-10 13:12:52, INFO: TRAIN in episode 88 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2604
2023-12-10 13:13:08, INFO: TRAIN in episode 89 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1215
2023-12-10 13:13:35, INFO: TRAIN in episode 90 has success rate: 1.00, collision rate: 0.00, nav time: 23.00, total reward: 0.0798
2023-12-10 13:14:00, INFO: TRAIN in episode 91 has success rate: 1.00, collision rate: 0.00, nav time: 22.75, total reward: 0.0934
2023-12-10 13:14:24, INFO: TRAIN in episode 92 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2023-12-10 13:14:40, INFO: TRAIN in episode 93 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1280
2023-12-10 13:15:03, INFO: TRAIN in episode 94 has success rate: 1.00, collision rate: 0.00, nav time: 15.50, total reward: 0.1367
2023-12-10 13:15:25, INFO: TRAIN in episode 95 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.0859
2023-12-10 13:15:48, INFO: TRAIN in episode 96 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:16:00, INFO: TRAIN in episode 97 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2482
2023-12-10 13:16:24, INFO: TRAIN in episode 98 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2023-12-10 13:16:51, INFO: TRAIN in episode 99 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:17:14, INFO: TRAIN in episode 100 has success rate: 1.00, collision rate: 0.00, nav time: 22.50, total reward: 0.0808
2023-12-10 13:17:38, INFO: TRAIN in episode 101 has success rate: 1.00, collision rate: 0.00, nav time: 22.75, total reward: 0.0934
2023-12-10 13:18:05, INFO: TRAIN in episode 102 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1216
2023-12-10 13:18:32, INFO: TRAIN in episode 103 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2023-12-10 13:18:59, INFO: TRAIN in episode 104 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:19:26, INFO: TRAIN in episode 105 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2023-12-10 13:19:57, INFO: TRAIN in episode 106 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:20:18, INFO: TRAIN in episode 107 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2059
2023-12-10 13:20:44, INFO: TRAIN in episode 108 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1321
2023-12-10 13:21:08, INFO: TRAIN in episode 109 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1608
2023-12-10 13:21:24, INFO: TRAIN in episode 110 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1349
2023-12-10 13:21:53, INFO: TRAIN in episode 111 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:22:15, INFO: TRAIN in episode 112 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2023-12-10 13:22:38, INFO: TRAIN in episode 113 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2023-12-10 13:22:52, INFO: TRAIN in episode 114 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1661
2023-12-10 13:23:13, INFO: TRAIN in episode 115 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1038
2023-12-10 13:23:34, INFO: TRAIN in episode 116 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1282
2023-12-10 13:23:58, INFO: TRAIN in episode 117 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:24:12, INFO: TRAIN in episode 118 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1370
2023-12-10 13:24:36, INFO: TRAIN in episode 119 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:24:58, INFO: TRAIN in episode 120 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1853
2023-12-10 13:25:22, INFO: TRAIN in episode 121 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:25:46, INFO: TRAIN in episode 122 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2023-12-10 13:26:02, INFO: TRAIN in episode 123 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1304
2023-12-10 13:26:24, INFO: TRAIN in episode 124 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1349
2023-12-10 13:26:39, INFO: TRAIN in episode 125 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1475
2023-12-10 13:27:04, INFO: TRAIN in episode 126 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2023-12-10 13:27:19, INFO: TRAIN in episode 127 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1431
2023-12-10 13:27:42, INFO: TRAIN in episode 128 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2023-12-10 13:28:04, INFO: TRAIN in episode 129 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:28:26, INFO: TRAIN in episode 130 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:28:41, INFO: TRAIN in episode 131 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1228
2023-12-10 13:29:05, INFO: TRAIN in episode 132 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1317
2023-12-10 13:29:31, INFO: TRAIN in episode 133 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:29:53, INFO: TRAIN in episode 134 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1008
2023-12-10 13:30:21, INFO: TRAIN in episode 135 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:30:36, INFO: TRAIN in episode 136 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1542
2023-12-10 13:31:04, INFO: TRAIN in episode 137 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0737
2023-12-10 13:31:31, INFO: TRAIN in episode 138 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:32:00, INFO: TRAIN in episode 139 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2023-12-10 13:32:21, INFO: TRAIN in episode 140 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2027
2023-12-10 13:32:52, INFO: TRAIN in episode 141 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:33:22, INFO: TRAIN in episode 142 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:33:40, INFO: TRAIN in episode 143 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1196
2023-12-10 13:34:04, INFO: TRAIN in episode 144 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1505
2023-12-10 13:34:31, INFO: TRAIN in episode 145 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2023-12-10 13:34:46, INFO: TRAIN in episode 146 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1095
2023-12-10 13:35:03, INFO: TRAIN in episode 147 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1429
2023-12-10 13:35:18, INFO: TRAIN in episode 148 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1364
2023-12-10 13:35:40, INFO: TRAIN in episode 149 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2023-12-10 13:36:01, INFO: TRAIN in episode 150 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2023-12-10 13:36:23, INFO: TRAIN in episode 151 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.0846
2023-12-10 13:36:49, INFO: TRAIN in episode 152 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:37:15, INFO: TRAIN in episode 153 has success rate: 1.00, collision rate: 0.00, nav time: 23.25, total reward: 0.0886
2023-12-10 13:37:30, INFO: TRAIN in episode 154 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1221
2023-12-10 13:38:00, INFO: TRAIN in episode 155 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:38:19, INFO: TRAIN in episode 156 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1368
2023-12-10 13:38:48, INFO: TRAIN in episode 157 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:39:18, INFO: TRAIN in episode 158 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:39:49, INFO: TRAIN in episode 159 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:40:19, INFO: TRAIN in episode 160 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.0335
2023-12-10 13:40:38, INFO: TRAIN in episode 161 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1250
2023-12-10 13:41:07, INFO: TRAIN in episode 162 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:41:35, INFO: TRAIN in episode 163 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2023-12-10 13:42:01, INFO: TRAIN in episode 164 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:42:31, INFO: TRAIN in episode 165 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:42:56, INFO: TRAIN in episode 166 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:43:24, INFO: TRAIN in episode 167 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:43:41, INFO: TRAIN in episode 168 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1411
2023-12-10 13:44:12, INFO: TRAIN in episode 169 has success rate: 1.00, collision rate: 0.00, nav time: 23.50, total reward: 0.0863
2023-12-10 13:44:36, INFO: TRAIN in episode 170 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:45:02, INFO: TRAIN in episode 171 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0154
2023-12-10 13:45:29, INFO: TRAIN in episode 172 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:45:55, INFO: TRAIN in episode 173 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:46:24, INFO: TRAIN in episode 174 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:46:50, INFO: TRAIN in episode 175 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:47:10, INFO: TRAIN in episode 176 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1329
2023-12-10 13:47:34, INFO: TRAIN in episode 177 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:47:59, INFO: TRAIN in episode 178 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1067
2023-12-10 13:48:15, INFO: TRAIN in episode 179 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1604
2023-12-10 13:48:41, INFO: TRAIN in episode 180 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:49:06, INFO: TRAIN in episode 181 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2023-12-10 13:49:33, INFO: TRAIN in episode 182 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:49:57, INFO: TRAIN in episode 183 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:50:22, INFO: TRAIN in episode 184 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:50:46, INFO: TRAIN in episode 185 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1272
2023-12-10 13:51:01, INFO: TRAIN in episode 186 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2537
2023-12-10 13:51:32, INFO: TRAIN in episode 187 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0061
2023-12-10 13:52:03, INFO: TRAIN in episode 188 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2023-12-10 13:52:27, INFO: TRAIN in episode 189 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:52:50, INFO: TRAIN in episode 190 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:53:20, INFO: TRAIN in episode 191 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:53:43, INFO: TRAIN in episode 192 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2023-12-10 13:54:09, INFO: TRAIN in episode 193 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0205
2023-12-10 13:54:35, INFO: TRAIN in episode 194 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2023-12-10 13:55:00, INFO: TRAIN in episode 195 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
